District Id,Location Name
253,Namtok
253,Manmao
253,Renuk
253,Lyngok-Longtoi
253,Nampong
253,Tikhak Rima Putok
253,Jairampur
253,Vijoynagar
253,Miao
253,Kharsang
253,Diyun
253,Bordumsa
254,Tirap
254,Soha
254,Khonsa
254,Dadam
254,Kanubari
254,Lawnu
254,Longding
254,Pumao
254,Pangchao
254,Wakka
254,Laju
255,Lower Subansiri
255,Ziro (Sadar) 
255,Old Ziro 
255,Yachuli
255,Yazali 
255,Pistana 
255,Kamporijo 
255,Dollungmukh 
255,Raga 
256,Kurung Kumey
256,Palin 
256,Yangte
256,Sangram 
256,Nyapin 
256,Phassang 
256,Koloriang 
256,Chambang
256,Gangte 
256,Tarak-Lengdi
256,Sarli
256,Parsi-Parlo
256,Damin
256,Longding Koling (Pipsorang) 
256,Tali 
257,Dibang Valley
257,Mipi
257,Anini 
257,Etalin
257,Anelih
257,Kronli (Arzoo circle)
258,Lower Dibang Valley
258,Hunli
258,Desali
258,Roing
258,Dambuk
258,Tinali ( Paglam )
258,Koronu
259,Lohit
259,Sunpura
259,Tezu
259,Wakro
259,Chongkham
259,Namsai
259,Lathao
259,Piyong
259,Lekang (Mahadevpur)
260,Anjaw
260,Hayuliang
260,Goiliang
260,Chaglagam
260,Metengliang
260,Kibithoo
260,Walong
260,Hawai
261,Mon
261,Naginimora
261,Tizit
261,Hunta
261,Shangnyu
261,Mon Sadar
261,Wakching
261,Aboi
261,Longshen
261,Phomching
261,Chen
261,Angjangyang
261,Mopong
261,Tobu
261,Monyakshu
262,Mokokchung
262,Longchem
262,Alongkima
262,Tuli
262,Changtongya
262,Chuchuyimlang
262,Kubolong
262,Mangkolemba
262,Merangmen
262,Ongpangkong
263,Zunheboto
263,V.K.
263,Akuluto
263,Suruhuto
263,Asuto
263,Aghunato
263,Zunheboto Sadar
263,Atoizu
263,Akuhaito
263,Pughoboto
263,Ghathashi
263,Satakha
263,Saptiqa
263,Satoi
264,Wokha
264,Changpang
264,Aitepyong
264,Bhandari
264,Baghty
264,Sungro
264,Sanis
264,Lotsu
264,Ralan
264,Wozhuro
264,Wokha Sadar
264,Englan
264,Chukitong
265,Dimapur 
265,Niuland
265,Aquqhnaqua
265,Kuhoboto
265,Nihokhu
265,Dimapur Sadar
265,Chumukedima
265,Dhansiripar
265,Medziphema
266,Phek
266,Sekruzu
266,Phek Sadar
266,Khuza
266,Meluri
266,Phor
266,Phokhungri
266,Chozuba
266,Chetheba
266,Sakraba
266,Pfutsero
266,Zuketsa
266,Khezhakeno
266,Chizami
266,Razieba
267,Tuensang
267,Noksen
267,Chare
267,Longkhim
267,Tuensang Sadar
267,Ngoungchung
267,Sangsangnyu
267,Sotokur
267,Noklak
267,Chingmei
267,Nokhu
267,Panso
267,Shamator
267,Tsurungto
267,Chessore
267,Mangko
267,Thonoknyu
268,Longleng
268,Tamlu
268,Yongnyah
268,Sakshi
269,Kiphire
269,Seyochung
269,Amahator
269,Kiphire Sadar
269,Kiusam
269,Sitimi
269,Longmatra
269,Pungro
269,Khongsa
270,Kohima
270,Tseminyu
270,Tsogin
270,Chiephobozou
270,Botsa
270,Kezocha
270,Jakhama
270,Kohima Sadar
270,Sechu-Zubza
271,Peren
271,Pedi (Ngwalwa)
271,Jalukie
